Timestamp,Level,Temperature,Relative Humidity,altitude (ft),Image Present
2022-09-01 04:00:00,375.0,249.6664886474609,12.004050715826452,25051.008,0.0
2022-09-01 04:00:00,400.0,253.61900329589844,12.127770446939394,23564.347,0.0
2022-09-01 04:00:00,425.0,257.3211364746094,12.511480094864964,22151.114,0.0
2022-09-01 04:00:00,450.0,260.7391357421875,12.754510894417765,20803.669,0.0
2022-09-01 04:00:00,250.0,226.1678466796875,23.92981495708227,33984.704,0.0
2022-09-01 04:00:00,475.0,263.8910522460937,15.381199130788444,19515.537,0.0
2022-09-01 04:00:00,500.0,266.7339172363281,18.006282329559326,18281.181,0.0
2022-09-01 04:00:00,300.0,236.69107055664065,10.981397658586502,30052.74,0.0
2022-09-01 04:00:00,200.0,217.4251251220703,27.393519634380937,38615.046,0.0
2022-09-01 04:00:00,225.0,221.1365203857422,31.65763808041811,36195.497,0.0
2022-09-01 05:00:00,475.0,263.66571044921875,11.500099033117294,19515.537,0.0
2022-09-01 05:00:00,225.0,220.8939208984375,31.53037543036044,36195.497,0.0
2022-09-01 05:00:00,500.0,267.00721740722656,10.750099316239355,18281.181,0.0
2022-09-01 05:00:00,450.0,260.5557861328125,11.750225633382795,20803.669,0.0
2022-09-01 05:00:00,200.0,217.3153839111328,31.052148073911667,38615.046,0.0
2022-09-01 05:00:00,425.0,257.04466247558594,11.503029262647033,22151.114,0.0
2022-09-01 05:00:00,400.0,253.3949279785156,10.854768559336662,23564.347,0.0
2022-09-01 05:00:00,375.0,249.51242065429688,10.125099048018456,25051.008,0.0
2022-09-01 05:00:00,350.0,245.45681762695312,8.8858333081007,26620.215,0.0
2022-09-01 05:00:00,325.0,240.97854614257807,8.500098395335954,28282.971,0.0
2022-09-01 05:00:00,300.0,236.0175628662109,10.7901351749897,30052.74,0.0
2022-09-01 05:00:00,275.0,230.7431182861328,13.419878792017698,31946.256,0.0
2022-09-01 05:00:00,250.0,225.1987152099609,23.637971320189536,33984.704,0.0
2022-09-01 06:00:00,275.0,230.75070190429688,15.928585961461067,31946.256,0.0
2022-09-01 06:00:00,300.0,236.17291259765625,11.022867769002914,30052.74,0.0
2022-09-01 06:00:00,350.0,245.62213134765625,9.259247556328772,26620.215,0.0
2022-09-01 06:00:00,375.0,249.60662841796875,10.515202158130704,25051.008,0.0
2022-09-01 06:00:00,400.0,253.47720336914065,11.638914634473622,23564.347,0.0
2022-09-01 06:00:00,425.0,257.1694793701172,12.75101025297772,22151.114,0.0
2022-09-01 06:00:00,450.0,260.6327209472656,12.127700859913602,20803.669,0.0
2022-09-01 06:00:00,475.0,263.9631042480469,12.02730536274612,19515.537,0.0
2022-09-01 06:00:00,500.0,267.0480651855469,11.257690951228142,18281.181,0.0
2022-09-01 06:00:00,325.0,241.10665893554688,8.474074818193913,28282.971,0.0
2022-09-01 06:00:00,250.0,225.20314025878903,27.626516580581665,33984.704,0.0
2022-09-01 06:00:00,200.0,216.8109130859375,35.54430216550827,38615.046,0.0
2022-09-01 06:00:00,225.0,219.99940490722656,35.69702875614166,36195.497,0.0
2022-09-01 07:00:00,275.0,230.748291015625,16.02042469382286,31946.256,0.0
2022-09-01 07:00:00,300.0,236.1397705078125,10.897072315216064,30052.74,0.0
2022-09-01 07:00:00,350.0,245.78594970703125,9.126924069481902,26620.215,0.0
2022-09-01 07:00:00,325.0,241.3026123046875,8.468959249556065,28282.971,0.0
2022-09-01 07:00:00,375.0,249.8612823486328,10.75071982044028,25051.008,0.0
2022-09-01 07:00:00,475.0,263.7439727783203,13.375099489734566,19515.537,0.0
2022-09-01 07:00:00,425.0,257.29888916015625,13.380275713745505,22151.114,0.0
2022-09-01 07:00:00,500.0,267.2450866699219,12.026232838630676,18281.181,0.0
2022-09-01 07:00:00,450.0,260.35968017578125,14.00009934612899,20803.669,0.0
2022-09-01 07:00:00,400.0,253.3208770751953,12.006583280861378,23564.347,0.0
2022-09-01 07:00:00,250.0,225.293212890625,27.962690010666847,33984.704,0.0
2022-09-01 07:00:00,225.0,220.1253356933593,35.66935935616493,36195.497,0.0
2022-09-01 07:00:00,200.0,215.614501953125,35.67991891503334,38615.046,0.0
2022-09-01 08:00:00,325.0,240.86122131347656,11.995424918830397,28282.971,0.0
2022-09-01 08:00:00,300.0,236.4523468017578,10.895149677991869,30052.74,0.0
2022-09-01 08:00:00,350.0,245.7168731689453,12.3145282715559,26620.215,0.0
2022-09-01 08:00:00,375.0,249.5882110595703,12.785278759896755,25051.008,0.0
2022-09-01 08:00:00,400.0,253.30349731445312,14.518758637830617,23564.347,0.0
2022-09-01 08:00:00,425.0,256.91883850097656,15.90683540701866,22151.114,0.0
2022-09-01 08:00:00,450.0,260.40118408203125,16.028453469276428,20803.669,0.0
2022-09-01 08:00:00,475.0,263.83349609375,13.002094731898978,19515.537,0.0
2022-09-01 08:00:00,500.0,267.1253356933594,10.62546569108963,18281.181,0.0
2022-09-01 08:00:00,225.0,220.3173065185547,33.07726979255676,36195.497,0.0
2022-09-01 08:00:00,200.0,215.4622802734375,43.633530363440514,38615.046,0.0
2022-09-01 08:00:00,275.0,231.1584625244141,12.01101577281952,31946.256,0.0
2022-09-01 08:00:00,250.0,225.8252868652344,20.64882744848728,33984.704,0.0
2022-09-01 09:00:00,425.0,256.98448181152344,12.588263273239136,22151.114,0.0
2022-09-01 09:00:00,225.0,219.97467041015625,27.25771778821945,36195.497,0.0
2022-09-01 09:00:00,250.0,225.6200408935547,21.1571993008256,33984.704,0.0
2022-09-01 09:00:00,275.0,230.8013610839844,16.7456237077713,31946.256,0.0
2022-09-01 09:00:00,300.0,235.85696411132807,12.772688031196594,30052.74,0.0
2022-09-01 09:00:00,450.0,260.1869659423828,14.385765939950945,20803.669,0.0
2022-09-01 09:00:00,350.0,245.32540893554688,11.364383675158024,26620.215,0.0
2022-09-01 09:00:00,375.0,249.58688354492188,10.936117872595789,25051.008,0.0
2022-09-01 09:00:00,400.0,253.4814453125,10.944653764367104,23564.347,0.0
2022-09-01 09:00:00,500.0,266.9511260986328,14.150994781404734,18281.181,0.0
2022-09-01 09:00:00,325.0,240.7177276611328,11.233886003494264,28282.971,0.0
2022-09-01 09:00:00,475.0,263.6956329345703,15.137396916747091,19515.537,0.0
2022-09-01 09:00:00,200.0,215.4708709716797,30.701206922531128,38615.046,0.0
2022-09-01 10:00:00,225.0,219.9962158203125,26.791793186217543,36195.497,0.0
2022-09-01 10:00:00,200.0,215.8793792724609,30.66292823851109,38615.046,0.0
2022-09-01 10:00:00,425.0,256.92481994628906,12.502913236618042,22151.114,0.0
2022-09-01 10:00:00,400.0,253.37063598632807,10.913591712713242,23564.347,0.0
2022-09-01 10:00:00,375.0,249.48583984375,11.156665463000536,25051.008,0.0
2022-09-01 10:00:00,350.0,245.22412109375,11.525084655731916,26620.215,0.0
2022-09-01 10:00:00,325.0,240.61932373046875,11.200474575161934,28282.971,0.0
2022-09-01 10:00:00,300.0,235.6898803710937,12.045639604330065,30052.74,0.0
2022-09-01 10:00:00,275.0,230.67071533203125,16.27140455879271,31946.256,0.0
2022-09-01 10:00:00,250.0,225.43634033203125,20.265291227959096,33984.704,0.0
2022-09-01 10:00:00,500.0,266.49559020996094,14.873587429523468,18281.181,0.0
2022-09-01 10:00:00,475.0,263.2906646728516,14.153096333146095,19515.537,0.0
2022-09-01 10:00:00,450.0,260.1395874023437,14.551992159336804,20803.669,0.0
2022-09-01 11:00:00,400.0,253.41831970214844,10.763725532218814,23564.347,0.0
2022-09-01 11:00:00,250.0,225.5196533203125,17.129018023610115,33984.704,0.0
2022-09-01 11:00:00,275.0,230.7613525390625,20.881122812628742,31946.256,0.0
2022-09-01 11:00:00,300.0,235.7924346923828,18.312824681401253,30052.74,0.0
2022-09-01 11:00:00,325.0,240.6854248046875,12.98304395377636,28282.971,0.0
2022-09-01 11:00:00,500.0,266.48175048828125,15.013847559690475,18281.181,0.0
2022-09-01 11:00:00,475.0,263.2821960449219,14.77669197320938,19515.537,0.0
2022-09-01 11:00:00,450.0,260.1848449707031,13.261972504667938,20803.669,0.0
2022-09-01 11:00:00,350.0,245.23097229003903,12.409498956054447,26620.215,0.0
2022-09-01 11:00:00,375.0,249.4717712402344,11.264007893390954,25051.008,0.0
2022-09-01 11:00:00,425.0,256.9818420410156,11.65187283232808,22151.114,0.0
2022-09-01 11:00:00,225.0,220.0372314453125,25.125095456838608,36195.497,0.0
2022-09-01 11:00:00,200.0,215.9993438720703,30.5276742875576,38615.046,0.0
2022-09-01 12:00:00,425.0,256.84130859375,10.894430220127106,22151.114,0.0
2022-09-01 12:00:00,500.0,266.27427673339844,15.03659974038601,18281.181,0.0
2022-09-01 12:00:00,450.0,259.9606018066406,12.00126876111608,20803.669,0.0
2022-09-01 12:00:00,400.0,253.2599334716797,10.379318753257394,23564.347,0.0
2022-09-01 12:00:00,375.0,249.29119873046875,11.008285575546324,25051.008,0.0
2022-09-01 12:00:00,350.0,245.05963134765625,11.845628775656223,26620.215,0.0
2022-09-01 12:00:00,325.0,240.5376739501953,15.76039357483387,28282.971,0.0
2022-09-01 12:00:00,300.0,235.62940979003903,22.13475021719933,30052.74,0.0
2022-09-01 12:00:00,275.0,230.3995361328125,20.75265240785665,31946.256,0.0
2022-09-01 12:00:00,250.0,225.10610961914065,17.760139048099518,33984.704,0.0
2022-09-01 12:00:00,225.0,219.8715209960937,25.01770219579339,36195.497,0.0
2022-09-01 12:00:00,200.0,216.41555786132807,30.507016039453447,38615.046,0.0
2022-09-01 12:00:00,475.0,263.1102600097656,14.375099822878838,19515.537,0.0
2022-09-01 13:00:00,225.0,219.80520629882807,39.5616537630558,36195.497,0.0
2022-09-01 13:00:00,475.0,263.01580810546875,14.500100374221802,19515.537,0.0
2022-09-01 13:00:00,200.0,216.7977905273437,29.241429150104523,38615.046,0.0
2022-09-01 13:00:00,500.0,266.21437072753906,14.891054451465608,18281.181,0.0
2022-09-01 13:00:00,250.0,224.82049560546875,44.406575083732605,33984.704,0.0
2022-09-01 13:00:00,275.0,230.14947509765625,37.09953033924103,31946.256,0.0
2022-09-01 13:00:00,300.0,235.4192810058593,24.56900280714035,30052.74,0.0
2022-09-01 13:00:00,325.0,240.30926513671875,16.116615131497383,28282.971,0.0
2022-09-01 13:00:00,350.0,244.9185333251953,12.009971618652344,26620.215,0.0
2022-09-01 13:00:00,375.0,249.3255310058593,10.4397564381361,25051.008,0.0
2022-09-01 13:00:00,400.0,253.2155303955078,9.791408650577068,23564.347,0.0
2022-09-01 13:00:00,425.0,256.6213073730469,10.43828596174717,22151.114,0.0
2022-09-01 13:00:00,450.0,259.8059997558594,12.826525181531906,20803.669,0.0
2022-09-01 14:00:00,225.0,219.63153076171875,47.006186217069626,36195.497,0.0
2022-09-01 14:00:00,500.0,266.0493469238281,15.257334887981417,18281.181,0.0
2022-09-01 14:00:00,350.0,244.96826171875,11.578403405845163,26620.215,0.0
2022-09-01 14:00:00,300.0,235.5535430908203,22.610273718833923,30052.74,0.0
2022-09-01 14:00:00,375.0,249.3028106689453,10.141367733478546,25051.008,0.0
2022-09-01 14:00:00,400.0,253.1051483154297,9.938773334026337,23564.347,0.0
2022-09-01 14:00:00,425.0,256.5131072998047,11.116108492016792,22151.114,0.0
2022-09-01 14:00:00,450.0,259.6304473876953,12.626395311322996,20803.669,0.0
2022-09-01 14:00:00,250.0,224.86080932617188,44.2556163254194,33984.704,0.0
2022-09-01 14:00:00,200.0,217.09315490722656,24.773158472031355,38615.046,0.0
2022-09-01 14:00:00,325.0,240.3025665283203,14.980288416147232,28282.971,0.0
2022-09-01 14:00:00,275.0,230.2817230224609,35.50536072254181,31946.256,0.0
2022-09-01 14:00:00,475.0,262.7818145751953,14.62607076461427,19515.537,0.0
2022-09-01 15:00:00,400.0,253.4167022705078,8.527378931641579,23564.347,0.0
2022-09-01 15:00:00,375.0,249.45692443847656,10.022465273737907,25051.008,0.0
2022-09-01 15:00:00,225.0,220.0008850097656,44.25803782045841,36195.497,0.0
2022-09-01 15:00:00,350.0,245.04949951171875,12.156522877514362,26620.215,0.0
2022-09-01 15:00:00,325.0,240.35162353515625,14.659261763095856,28282.971,0.0
2022-09-01 15:00:00,300.0,235.49542236328125,22.43329021334648,30052.74,0.0
2022-09-01 15:00:00,275.0,230.259994506836,35.51970537751913,31946.256,0.0
2022-09-01 15:00:00,250.0,224.80455017089844,52.00814851094037,33984.704,0.0
2022-09-01 15:00:00,200.0,217.0738525390625,21.84047085046768,38615.046,0.0
2022-09-01 15:00:00,425.0,256.9169616699219,9.517187051475048,22151.114,0.0
2022-09-01 15:00:00,500.0,265.9933776855469,14.877625458873808,18281.181,0.0
2022-09-01 15:00:00,475.0,262.9587707519531,12.75292071700096,19515.537,0.0
2022-09-01 15:00:00,450.0,259.9890899658203,9.506211042404177,20803.669,0.0
2022-09-01 16:00:00,325.0,240.14108276367188,16.807550933212042,28282.971,0.0
2022-09-01 16:00:00,300.0,235.28790283203125,25.22329194843769,30052.74,0.0
2022-09-01 16:00:00,500.0,265.79022216796875,15.093444019556046,18281.181,0.0
2022-09-01 16:00:00,475.0,262.99229431152344,12.553879529237747,19515.537,0.0
2022-09-01 16:00:00,450.0,260.2579040527344,8.908610373735428,20803.669,0.0
2022-09-01 16:00:00,425.0,257.12477111816406,8.22978888452053,22151.114,0.0
2022-09-01 16:00:00,400.0,253.52017211914065,8.281769454479218,23564.347,0.0
2022-09-01 16:00:00,375.0,249.3914794921875,8.823222264647484,25051.008,0.0
2022-09-01 16:00:00,350.0,244.8917236328125,11.932302594184875,26620.215,0.0
2022-09-01 16:00:00,275.0,230.007568359375,37.88229596614838,31946.256,0.0
2022-09-01 16:00:00,250.0,224.5506591796875,46.89506283402443,33984.704,0.0
2022-09-01 16:00:00,225.0,219.8902587890625,35.51500731613487,36195.497,0.0
2022-09-01 16:00:00,200.0,217.298080444336,23.511982202529907,38615.046,0.0
2022-09-01 17:00:00,475.0,262.70391845703125,13.798305004835129,19515.537,0.0
2022-09-01 17:00:00,450.0,260.37579345703125,9.507336841896176,20803.669,0.0
2022-09-01 17:00:00,300.0,235.34231567382807,26.75391835393384,30052.74,0.0
2022-09-01 17:00:00,275.0,230.23228454589844,41.27346399612725,31946.256,0.0
2022-09-01 17:00:00,250.0,224.8074188232422,50.75068791129161,33984.704,0.0
2022-09-01 17:00:00,225.0,220.4992828369141,38.625095709459856,36195.497,0.0
2022-09-01 17:00:00,350.0,245.09378051757807,12.005024623125792,26620.215,0.0
2022-09-01 17:00:00,375.0,249.4234619140625,8.802019480615854,25051.008,0.0
2022-09-01 17:00:00,400.0,253.3743438720703,7.978608652949333,23564.347,0.0
2022-09-01 17:00:00,325.0,240.33497619628903,17.392226479947567,28282.971,0.0
2022-09-01 17:00:00,500.0,265.5171203613281,17.26354929804802,18281.181,0.0
2022-09-01 17:00:00,200.0,217.22821044921875,31.150039076805115,38615.046,0.0
2022-09-01 17:00:00,425.0,256.88233947753906,8.288438681513071,22151.114,0.0
2022-09-01 18:00:00,500.0,265.3079833984375,17.0038491145242,18281.181,0.0
2022-09-01 18:00:00,475.0,262.2839813232422,15.512574329972267,19515.537,0.0
2022-09-01 18:00:00,450.0,259.6389617919922,11.25950352847576,20803.669,0.0
2022-09-01 18:00:00,425.0,256.8495635986328,10.340175598859789,22151.114,0.0
2022-09-01 18:00:00,250.0,224.77003479003903,45.407789178192616,33984.704,0.0
2022-09-01 18:00:00,375.0,249.08419799804688,7.860109388828278,25051.008,0.0
2022-09-01 18:00:00,200.0,217.0836639404297,34.84948366880417,38615.046,0.0
2022-09-01 18:00:00,225.0,220.4325256347656,41.27704845555127,36195.497,0.0
2022-09-01 18:00:00,275.0,230.15907287597656,37.39599251747131,31946.256,0.0
2022-09-01 18:00:00,300.0,235.24136352539065,27.03347058221697,30052.74,0.0
2022-09-01 18:00:00,325.0,240.15370178222656,17.746709167957306,28282.971,0.0
2022-09-01 18:00:00,400.0,253.050537109375,8.525195818394423,23564.347,0.0
2022-09-01 18:00:00,350.0,244.8910217285156,10.513372922316194,26620.215,0.0
2022-09-01 19:00:00,275.0,230.34915161132807,33.548182249069214,31946.256,0.0
2022-09-01 19:00:00,200.0,217.27020263671875,33.14772349596024,38615.046,0.0
2022-09-01 19:00:00,225.0,221.00045776367188,37.03101605176926,36195.497,0.0
2022-09-01 19:00:00,250.0,225.1419982910156,42.08802105486393,33984.704,0.0
2022-09-01 19:00:00,300.0,235.33677673339844,22.30212539434433,30052.74,0.0
2022-09-01 19:00:00,400.0,252.77420043945312,8.260068342089653,23564.347,0.0
2022-09-01 19:00:00,350.0,244.79165649414065,9.652318727225063,26620.215,0.0
2022-09-01 19:00:00,325.0,240.18658447265625,14.79909360408783,28282.971,0.0
2022-09-01 19:00:00,375.0,249.0819091796875,7.629143133759499,25051.008,0.0
2022-09-01 19:00:00,425.0,256.5829772949219,10.020196767523885,22151.114,0.0
2022-09-01 19:00:00,450.0,259.8288116455078,12.028783803805709,20803.669,0.0
2022-09-01 19:00:00,475.0,262.4955444335937,14.76197746489197,19515.537,0.0
2022-09-01 19:00:00,500.0,265.4347076416016,15.751953467726707,18281.181,0.0
2022-09-01 20:00:00,300.0,235.5115509033203,21.502603069413453,30052.74,0.0
2022-09-01 20:00:00,325.0,240.48455810546875,14.875349273905158,28282.971,0.0
2022-09-01 20:00:00,350.0,245.01217651367188,9.75229774042964,26620.215,0.0
2022-09-01 20:00:00,375.0,249.03179931640625,7.879140457138419,25051.008,0.0
2022-09-01 20:00:00,400.0,252.7529296875,9.081154897809029,23564.347,0.0
2022-09-01 20:00:00,275.0,230.5734100341797,31.025949716568,31946.256,0.0
2022-09-01 20:00:00,500.0,265.3604431152344,14.501813499140551,18281.181,0.0
2022-09-01 20:00:00,475.0,262.3399963378906,14.253450910560789,19515.537,0.0
2022-09-01 20:00:00,450.0,259.37306213378906,13.50181359052658,20803.669,0.0
2022-09-01 20:00:00,425.0,256.2452850341797,11.5047155469656,22151.114,0.0
2022-09-01 20:00:00,250.0,225.6600341796875,39.46785958111286,33984.704,0.0
2022-09-01 20:00:00,200.0,217.60501098632807,32.89711091294885,38615.046,0.0
2022-09-01 20:00:00,225.0,221.55572509765625,35.156811609864235,36195.497,0.0
2022-09-01 21:00:00,250.0,225.63198852539065,36.51216155663133,33984.704,0.0
2022-09-01 21:00:00,275.0,230.4690399169922,24.531352192163467,31946.256,0.0
2022-09-01 21:00:00,200.0,217.7914123535156,23.883609995245934,38615.046,0.0
2022-09-01 21:00:00,225.0,221.53309631347656,36.25043479326996,36195.497,0.0
2022-09-01 21:00:00,300.0,235.4922332763672,17.50801328755915,30052.74,0.0
2022-09-01 21:00:00,475.0,262.26307678222656,14.035165086388588,19515.537,0.0
2022-09-01 21:00:00,350.0,245.0789794921875,10.128868983825669,26620.215,0.0
2022-09-01 21:00:00,325.0,240.4292907714844,12.37785448692739,28282.971,0.0
2022-09-01 21:00:00,375.0,249.0543365478516,8.27724700793624,25051.008,0.0
2022-09-01 21:00:00,425.0,256.1809997558594,10.382955284789205,22151.114,0.0
2022-09-01 21:00:00,450.0,259.2431030273437,13.147148460149763,20803.669,0.0
2022-09-01 21:00:00,500.0,265.0002899169922,13.37541037797928,18281.181,0.0
2022-09-01 21:00:00,400.0,252.7797241210937,7.888758733868599,23564.347,0.0
2022-09-01 22:00:00,325.0,240.4237823486328,14.144128689542413,28282.971,0.0
2022-09-01 22:00:00,350.0,244.8404083251953,11.64027933217585,26620.215,0.0
2022-09-01 22:00:00,375.0,248.9010467529297,9.65281743183732,25051.008,0.0
2022-09-01 22:00:00,400.0,252.67413330078125,9.043067932128906,23564.347,0.0
2022-09-01 22:00:00,425.0,256.0736389160156,8.519123444333673,22151.114,0.0
2022-09-01 22:00:00,450.0,259.093505859375,9.64990410208702,20803.669,0.0
2022-09-01 22:00:00,475.0,261.8394470214844,10.756790161132812,19515.537,0.0
2022-09-01 22:00:00,500.0,264.74444580078125,11.83038318157196,18281.181,0.0
2022-09-01 22:00:00,300.0,235.6874084472656,17.3814978916198,30052.74,0.0
2022-09-01 22:00:00,225.0,221.60595703125,22.64801037311554,36195.497,0.0
2022-09-01 22:00:00,250.0,225.9645538330078,20.418253421783447,33984.704,0.0
2022-09-01 22:00:00,200.0,217.9840850830078,16.682323396205902,38615.046,0.0
2022-09-01 22:00:00,275.0,230.77175903320312,18.481014609336853,31946.256,0.0
2022-09-01 23:00:00,425.0,255.6199493408203,10.65611121058464,22151.114,0.0
2022-09-01 23:00:00,200.0,218.54104614257807,12.68969601392746,38615.046,0.0
2022-09-01 23:00:00,400.0,252.7908630371093,8.980056554079056,23564.347,0.0
2022-09-01 23:00:00,375.0,249.08316040039065,8.625098940246971,25051.008,0.0
2022-09-01 23:00:00,350.0,245.04177856445312,10.125099177690572,26620.215,0.0
2022-09-01 23:00:00,325.0,240.5740509033203,13.250098838834674,28282.971,0.0
2022-09-01 23:00:00,300.0,235.6556854248047,15.546051781624556,30052.74,0.0
2022-09-01 23:00:00,275.0,231.0054626464844,15.664248496294022,31946.256,0.0
2022-09-01 23:00:00,250.0,226.5155334472656,14.024160012602806,33984.704,0.0
2022-09-01 23:00:00,225.0,222.3402099609375,14.379815459251404,36195.497,0.0
2022-09-01 23:00:00,475.0,261.6383972167969,12.750148177146912,19515.537,0.0
2022-09-01 23:00:00,500.0,264.5399627685547,14.000099882483482,18281.181,0.0
2022-09-01 23:00:00,450.0,258.4742584228516,12.292337357997894,20803.669,0.0
2022-09-02 00:00:00,225.0,222.4727325439453,13.408164143562315,36195.497,0.0
2022-09-02 00:00:00,300.0,235.66354370117188,15.266927886754274,30052.74,0.0
2022-09-02 00:00:00,275.0,230.8760528564453,16.810222446918488,31946.256,0.0
2022-09-02 00:00:00,250.0,226.52940368652344,12.504852384328842,33984.704,0.0
2022-09-02 00:00:00,400.0,252.65640258789065,9.61202710866928,23564.347,0.0
2022-09-02 00:00:00,200.0,219.15432739257807,12.760475188493729,38615.046,0.0
2022-09-02 00:00:00,500.0,264.302978515625,16.382182270288467,18281.181,0.0
2022-09-02 00:00:00,325.0,240.5825653076172,11.293576195836067,28282.971,0.0
2022-09-02 00:00:00,475.0,261.4317932128906,15.556731835007668,19515.537,0.0
2022-09-02 00:00:00,350.0,245.03712463378903,8.141057640314102,26620.215,0.0
2022-09-02 00:00:00,375.0,248.995849609375,7.529984746128321,25051.008,0.0
2022-09-02 00:00:00,450.0,258.8218536376953,15.045023530721664,20803.669,0.0
2022-09-02 00:00:00,425.0,255.8676605224609,12.626911878585815,22151.114,0.0
2022-09-02 01:00:00,300.0,235.82965087890625,15.407384257763624,30052.74,0.0
2022-09-02 01:00:00,275.0,231.0987548828125,16.32105527818203,31946.256,0.0
2022-09-02 01:00:00,250.0,226.53204345703125,11.7734593488276,33984.704,0.0
2022-09-02 01:00:00,200.0,219.552001953125,12.769772738218307,38615.046,0.0
2022-09-02 01:00:00,225.0,222.52615356445312,12.639387890696526,36195.497,0.0
2022-09-02 01:00:00,325.0,240.465576171875,11.266419380903244,28282.971,0.0
2022-09-02 01:00:00,350.0,244.9983367919922,9.404014278203247,26620.215,0.0
2022-09-02 01:00:00,425.0,255.17413330078125,11.564159840345384,22151.114,0.0
2022-09-02 01:00:00,500.0,264.0337219238281,15.607281237840652,18281.181,0.0
2022-09-02 01:00:00,450.0,258.0364074707031,14.046855330467224,20803.669,0.0
2022-09-02 01:00:00,475.0,260.97418212890625,14.91041274368763,19515.537,0.0
2022-09-02 01:00:00,400.0,251.27891540527344,11.16955292224884,23564.347,0.0
2022-09-02 01:00:00,375.0,248.2581024169922,7.391433708369732,25051.008,0.0
2022-09-02 02:00:00,500.0,264.2821960449219,18.81338462233544,18281.181,0.0
2022-09-02 02:00:00,325.0,240.5712890625,11.783487267792225,28282.971,0.0
2022-09-02 02:00:00,350.0,244.353256225586,9.77678332850337,26620.215,0.0
2022-09-02 02:00:00,375.0,247.7765045166016,8.561791345477104,25051.008,0.0
2022-09-02 02:00:00,400.0,251.13653564453125,10.881177678704262,23564.347,0.0
2022-09-02 02:00:00,425.0,254.4765167236328,14.6870133318007,22151.114,0.0
2022-09-02 02:00:00,450.0,257.7268981933594,18.141572818160057,20803.669,0.0
